Above Ground Sighter Measurement,Action,Action (group),Age,Approaches,black,Borough Boundaries,Chasing,cinnamon,City Council Districts,Climbing,Color notes,Combination of Primary and Highlight Color,Community Districts,Date,Eating,Foraging,gray,Hectare,Hectare Squirrel Number,Highlight,Highlight Fur Color,Indifferent,Kuks,Lat/Long,Location,Moans,Other Activities,Other Interactions,Police Precincts,Primary Fur Color,Quaas,Running,Runs from,Shift,Specific Location,Tail flags,Tail twitches,Unique Squirrel ID,Zip Codes,Number of Records,X,Y
10,,,Juvenile,False,False,4,False,False,19,False,,Gray+,19,10082018,False,False,True,06D,2,,,False,False,POINT (-73.9755055978764 40.7707438681742),Above Ground,False,,,13,GRAY,False,False,False,AM,,False,False,6D-AM-1008-02,,1,-73.975505598,40.770743868
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,patches of white on haunches,Cinnamon+White,19,10082018,False,True,False,06F,4,,White,False,False,POINT (-73.9734687538064 40.7694308959222),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,6F-PM-1008-04,,1,-73.973468754,40.769430896
FALSE,RUNNING,Running,Adult,False,False,4,False,False,19,False,,Gray+,19,10142018,False,False,True,37G,3,,,False,False,POINT (-73.9542828053256 40.7941797320355),Ground Plane,False,,,13,GRAY,False,True,True,AM,,False,False,37G-AM-1014-03,,1,-73.954282805,40.794179732
3,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10102018,False,False,True,02C,8,,Cinnamon,False,False,POINT (-73.9792754037291 40.7679690700399),Above Ground,False,,,13,GRAY,False,False,False,AM,stay on side of trunk,False,False,2C-AM-1010-08,,1,-73.979275404,40.767969070
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+,19,10172018,True,False,True,31B,3,,,True,False,POINT (-73.9626527908786 40.7912472380247),Ground Plane,False,,,13,GRAY,False,False,False,AM,,False,False,31B-AM-1017-03,,1,-73.962652791,40.791247238
5,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,"Gray+Cinnamon, White",19,10072018,False,True,True,12F,12,,"Cinnamon, White",True,False,POINT (-73.9702228131711 40.7742131587983),Above Ground,False,going down tree,,13,GRAY,False,False,False,PM,,False,False,12F-PM-1007-12,,1,-73.970222813,40.774213159
FALSE,RUNNING,Running,Adult,False,False,4,False,False,19,False,(very brown),Gray+White,19,10132018,False,False,True,20B,8,,White,False,False,POINT (-73.969105907 40.7820474909192),Ground Plane,False,being chased by dog,,13,GRAY,False,True,True,PM,,False,False,20B-PM-1013-08,,1,-73.969105907,40.782047491
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10102018,False,True,True,07G,4,,,False,False,POINT (-73.9719941577406 40.77037129313),Ground Plane,False,,,13,GRAY,False,True,False,AM,,False,False,7G-AM-1010-04,,1,-73.971994158,40.770371293
FALSE,CHASING,Chasing,Adult,False,False,4,True,False,19,False,,Gray+,19,10072018,False,True,True,36I,4,,,False,False,POINT (-73.9531013359625 40.7921223556535),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,36I-PM-1007-04,,1,-73.953101336,40.792122356
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+Gray,19,10132018,False,True,False,11A,5,,Gray,False,False,POINT (-73.9757216124349 40.7754310239649),Ground Plane,False,digging,,13,CINNAMON,False,True,False,PM,,False,True,11A-PM-1013-05,,1,-73.975721612,40.775431024
3,CHASING,Chasing,Adult,False,False,4,True,False,19,False,,Gray+,19,10082018,False,False,True,27A,1,,,False,False,POINT (-73.96641208260151 40.7888022709721),Above Ground,False,,,13,GRAY,False,False,True,AM,,False,False,27A-AM-1008-01,,1,-73.966412083,40.788802271
FALSE,RUNNING,Running,Adult,False,False,4,False,False,19,False,,Gray+White,19,10122018,False,False,True,32F,6,,White,False,False,POINT (-73.958060992131 40.7907158878729),Ground Plane,False,,,13,GRAY,False,True,False,AM,,False,False,32F-AM-1012-06,,1,-73.958060992,40.790715888
10,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,"Gray+Cinnamon, White",19,10102018,False,True,True,26I,5,,"Cinnamon, White",True,False,POINT (-73.9594120573719 40.7841945750598),Above Ground,False,,,13,GRAY,False,False,False,PM,tree,False,False,26I-PM-1010-05,,1,-73.959412057,40.784194575
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10082018,False,True,True,21D,5,,Cinnamon,False,False,POINT (-73.9665705456197 40.7823552871044),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,21D-PM-1008-05,,1,-73.966570546,40.782355287
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10102018,False,True,True,02B,7,,,True,False,POINT (-73.9796383715206 40.7682477738244),Ground Plane,False,,,13,GRAY,False,False,False,AM,,False,False,2B-AM-1010-07,,1,-73.979638372,40.768247774
FALSE,CHASING,Chasing,Adult,False,False,4,True,False,19,False,,Gray+Cinnamon,19,10172018,True,True,True,08H,1,,Cinnamon,True,False,POINT (-73.9697277998257 40.7705198722028),Ground Plane,False,,,13,GRAY,False,False,False,AM,,False,False,8H-AM-1017-01,,1,-73.969727800,40.770519872
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+,19,10072018,True,True,True,36D,1,,,True,False,POINT (-73.958024711869 40.7938724278575),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,36D-PM-1007-01,,1,-73.958024712,40.793872428
FALSE,APPROACHES,Approaches,Adult,True,False,4,False,False,19,False,,Gray+Cinnamon,19,10182018,False,True,True,42G,1,,Cinnamon,False,False,POINT (-73.9514111329059 40.797508587289705),Ground Plane,False,,,13,GRAY,False,False,True,AM,,False,False,42G-AM-1018-01,,1,-73.951411133,40.797508587
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+,19,10062018,False,True,True,03E,4,,,False,False,POINT (-73.9760801742337 40.7674218954729),Ground Plane,False,,,13,GRAY,False,False,True,AM,,False,False,3E-AM-1006-04,,1,-73.976080174,40.767421895
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10132018,False,True,True,09A,2,,Cinnamon,True,False,POINT (-73.9770235090023 40.774135208066),Ground Plane,False,,,13,GRAY,False,False,False,AM,,False,False,9A-AM-1013-02,,1,-73.977023509,40.774135208
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10102018,False,False,True,38E,4,,Cinnamon,False,False,POINT (-73.95618876244711 40.7958187455815),Ground Plane,False,,me,13,GRAY,False,True,True,AM,,True,False,38E-AM-1010-04,,1,-73.956188762,40.795818746
20,APPROACHES,Approaches,Adult,True,False,4,False,False,19,True,,Gray+White,19,10102018,False,False,True,11H,1,,White,False,False,POINT (-73.9676514056678 40.7730853732876),Above Ground,False,,started climbing down to me,13,GRAY,False,False,False,AM,,False,False,11H-AM-1010-01,,1,-73.967651406,40.773085373
FALSE,INDIFFERENT,Indifferent,Adult,False,False,4,False,False,19,False,,"Gray+Cinnamon, White",19,10132018,False,False,True,11H,1,,"Cinnamon, White",True,False,POINT (-73.9681093100008 40.7731753915361),Ground Plane,False,nut in mouth,,13,GRAY,False,False,False,PM,,False,False,11H-PM-1013-01,,1,-73.968109310,40.773175392
50,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+,19,10072018,False,False,True,30B,9,,,False,False,POINT (-73.9637279711853 40.7905198502307),Above Ground,False,jumping b/w trees,,13,GRAY,False,False,False,AM,,False,False,30B-AM-1007-09,,1,-73.963727971,40.790519850
40,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10142018,False,False,True,41B,4,,Cinnamon,False,False,POINT (-73.9571233640232 40.7992458980266),Above Ground,False,,climbing,13,GRAY,False,False,False,PM,,False,False,41B-PM-1014-04,,1,-73.957123364,40.799245898
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+White,19,10062018,True,True,True,09H,5,,White,True,False,POINT (-73.9698959071826 40.7716763799299),Ground Plane,False,,,13,GRAY,False,False,False,AM,,False,False,9H-AM-1006-05,,1,-73.969895907,40.771676380
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10192018,True,True,True,10F,10,,Cinnamon,True,False,POINT (-73.9708002461415 40.7726685284831),Ground Plane,False,,,13,GRAY,False,True,False,PM,Arbor path & hill w/ bushes,False,True,10F-PM-1019-10,,1,-73.970800246,40.772668528
13,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+,19,10102018,True,False,True,32G,2,,,False,False,POINT (-73.9578924882613 40.789806297824),Above Ground,False,,,13,GRAY,False,False,True,AM,,False,True,32G-AM-1010-02,,1,-73.957892488,40.789806298
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,35D,8,,White,True,False,POINT (-73.9591695545875 40.7938116360767),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,35D-PM-1013-08,,1,-73.959169555,40.793811636
FALSE,EATING,Eating,Adult,False,False,4,False,True,19,False,,"Cinnamon+Gray, White",19,10082018,True,False,False,04D,3,,"Gray, White",False,False,POINT (-73.9763116425885 40.7688839576487),Ground Plane,False,,ran two feet up tree trunk,13,CINNAMON,False,False,True,PM,,False,False,4D-PM-1008-03,,1,-73.976311643,40.768883958
,,,Adult,False,False,4,False,False,19,False,,Gray+,19,10072018,False,False,True,25I,7,,,False,False,POINT (-73.9596006938677 40.7834706440535),Above Ground,False,,,13,GRAY,False,False,False,PM,playing very high in tree w/ #8,False,False,25I-PM-1007-07,,1,-73.959600694,40.783470644
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,37A,1,,White,False,False,POINT (-73.96098856868342 40.7961108640319),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,37A-PM-1013-01,,1,-73.960988569,40.796110864
FALSE,EATING,Eating,Juvenile,False,False,4,False,True,19,False,,Cinnamon+Gray,19,10072018,True,False,False,17F,5,,Gray,True,False,POINT (-73.967042958599 40.7784370719371),Ground Plane,False,,,13,CINNAMON,False,True,False,AM,,True,False,17F-AM-1007-05,,1,-73.967042959,40.778437072
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10082018,False,True,True,10D,1,,White,False,True,POINT (-73.9738611257716 40.7737246779587),Ground Plane,False,,,13,GRAY,False,False,True,AM,,False,True,10D-AM-1008-01,,1,-73.973861126,40.773724678
10,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10172018,False,True,True,32B,1,,Cinnamon,False,False,POINT (-73.9622030085794 40.7917723228749),Above Ground,False,,,13,GRAY,False,True,True,AM,ran up a tree,False,False,32B-AM-1017-01,,1,-73.962203009,40.791772323
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,True,19,True,,Cinnamon+White,19,10122018,False,True,False,06A,1,,White,False,False,POINT (-73.9785948413883 40.7718908026758),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,6A-PM-1012-01,,1,-73.978594841,40.771890803
FALSE,RUNNING,Running,Adult,False,False,4,False,False,19,False,,Gray+,19,10192018,False,False,True,13C,4,,,False,False,POINT (-73.9718597156773 40.7765858763313),Ground Plane,False,,,13,GRAY,False,True,True,PM,,False,False,13C-PM-1019-04,,1,-73.971859716,40.776585876
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10102018,False,True,True,33B,1,,,True,False,POINT (-73.9616204569548 40.7926188605509),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,33B-PM-1010-01,,1,-73.961620457,40.792618861
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10072018,False,True,True,01E,2,,,False,False,POINT (-73.9772053786965 40.7663906573332),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,1E-PM-1007-02,,1,-73.977205379,40.766390657
13,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+,19,10062018,False,False,True,22C,10,,,False,True,POINT (-73.9666195118963 40.78392167393571),Above Ground,False,,,13,GRAY,False,False,False,PM,,False,False,22C-PM-1006-10,,1,-73.966619512,40.783921674
FALSE,INDIFFERENT,Indifferent,Adult,False,False,4,False,False,19,False,,Gray+,19,10072018,False,False,True,24A,2,,,True,False,POINT (-73.9684758245091 40.7858531619022),Ground Plane,False,,,13,GRAY,False,True,False,PM,,False,False,24A-PM-1007-02,,1,-73.968475825,40.785853162
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,True,19,True,,Cinnamon+Gray,19,10072018,False,False,False,09G,3,,Gray,True,False,POINT (-73.9706323458769 40.771319603426505),Ground Plane,False,,,13,CINNAMON,False,True,False,PM,,False,False,9G-PM-1007-03,,1,-73.970632346,40.771319603
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,"Gray+Cinnamon, White",19,10182018,False,True,True,09H,2,,"Cinnamon, White",True,False,POINT (-73.9699451196396 40.7710409982701),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,9H-PM-1018-02,,1,-73.969945120,40.771040998
FALSE,EATING,Eating,Adult,False,False,4,False,True,19,False,,"Cinnamon+Gray, White",19,10082018,True,False,False,04D,2,,"Gray, White",True,False,POINT (-73.9761447791484 40.7690147873986),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,4D-PM-1008-02,,1,-73.976144779,40.769014787
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+White,19,10172018,True,False,True,14E,5,,White,False,False,POINT (-73.9700879096644 40.7765899724756),Ground Plane,False,,,13,GRAY,False,False,True,PM,,False,False,14E-PM-1017-05,,1,-73.970087910,40.776589972
FALSE,APPROACHES,Approaches,Adult,True,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,False,True,True,13D,10,,Cinnamon,False,False,POINT (-73.9717920322306 40.7763095393715),Ground Plane,False,,,13,GRAY,False,False,False,AM,,False,False,13D-AM-1014-10,,1,-73.971792032,40.776309539
25,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10072018,True,False,True,40G,1,,Cinnamon,True,False,POINT (-73.9533923917973 40.7961701874769),Above Ground,False,,,13,GRAY,False,False,False,AM,large tree,False,False,40G-AM-1007-01,,1,-73.953392392,40.796170187
FALSE,RUNNING,Running,Juvenile,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10132018,False,False,True,08A,6,,Cinnamon,False,False,POINT (-73.9773096718574 40.7738053862489),Ground Plane,False,,,13,GRAY,False,True,True,AM,,False,False,8A-AM-1013-06,,1,-73.977309672,40.773805386
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+,19,10062018,True,False,True,07E,1,,,False,False,POINT (-73.9738817388158 40.7712709366093),Ground Plane,False,,,13,GRAY,False,False,False,AM,under a tree,False,False,7E-AM-1006-01,,1,-73.973881739,40.771270937
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10182018,False,True,True,37H,1,,,True,False,POINT (-73.9532838338416 40.7931112674583),Ground Plane,False,,,13,GRAY,False,False,False,AM,Right behind fence of the conservatory,False,False,37H-AM-1018-01,,1,-73.953283834,40.793111267
FALSE,APPROACHES,Approaches,Adult,True,False,4,False,True,19,False,,Cinnamon+Gray,19,10072018,False,False,False,20F,9,,Gray,False,False,POINT (-73.9654093844049 40.7806896368469),Ground Plane,False,,,13,CINNAMON,False,True,False,PM,,False,False,20F-PM-1007-09,,1,-73.965409384,40.780689637
FALSE,RUNNING,Running,Adult,False,False,4,False,False,19,False,,"Gray+Cinnamon, White",19,10122018,False,False,True,01H,2,,"Cinnamon, White",False,False,POINT (-73.9736543790582 40.7651444188432),Ground Plane,False,,,13,GRAY,False,True,False,AM,,False,False,1H-AM-1012-02,,1,-73.973654379,40.765144419
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10102018,False,True,True,32G,1,,,True,False,POINT (-73.9568143871234 40.7899001700041),Ground Plane,False,,,13,GRAY,False,False,False,AM,,False,False,32G-AM-1010-01,,1,-73.956814387,40.789900170
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,False,True,True,08H,9,,Cinnamon,True,False,POINT (-73.9701596268736 40.7702106607329),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,8H-PM-1014-09,,1,-73.970159627,40.770210661
FALSE,RUNNING,Running,Adult,False,False,4,False,False,19,False,,Gray+,19,10072018,False,False,True,29B,1,,,False,False,POINT (-73.9637415893182 40.7898140363534),Ground Plane,False,,,13,GRAY,False,True,False,AM,,False,False,29B-AM-1007-01,,1,-73.963741589,40.789814036
2,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10122018,False,True,True,17B,1,,,False,False,POINT (-73.971791854883 40.7802971729784),Above Ground,False,,,13,GRAY,False,True,True,PM,climbed a fence,False,False,17B-PM-1012-01,,1,-73.971791855,40.780297173
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+White,19,10082018,True,True,True,13E,11,,White,True,False,POINT (-73.9699763667769 40.775706073102604),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,13E-PM-1008-11,,1,-73.969976367,40.775706073
20,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,white belly,Gray+White,19,10082018,False,True,True,36H,1,,White,True,True,POINT (-73.9547959269955 40.7925162926273),Above Ground,False,,,13,GRAY,True,True,False,PM,,False,False,36H-PM-1008-01,,1,-73.954795927,40.792516293
FALSE,EATING,Eating,Juvenile,False,False,4,False,True,19,False,,Cinnamon+,19,10072018,True,True,False,19F,3,,,False,False,POINT (-73.9658443548822 40.7796704898979),Ground Plane,False,,scared,13,CINNAMON,False,False,False,AM,,False,False,19F-AM-1007-03,,1,-73.965844355,40.779670490
FALSE,RUNNING,Running,,False,False,4,False,False,19,False,,Gray+,19,10132018,False,False,True,36A,8,,,False,False,POINT (-73.960657061561 40.7956150744102),Ground Plane,False,running from #7,,13,GRAY,False,True,True,PM,"""FIELD""",False,False,36A-PM-1013-08,,1,-73.960657062,40.795615074
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,False,True,True,37D,8,,Cinnamon,False,False,POINT (-73.9581173730857 40.7954772170549),Ground Plane,False,,,13,GRAY,False,False,True,PM,,False,False,37D-PM-1014-08,,1,-73.958117373,40.795477217
FALSE,CHASING,Chasing,Adult,False,False,4,True,False,19,False,,Gray+White,19,10082018,False,True,True,32F,8,,White,True,False,POINT (-73.9586527721822 40.7908831110561),Ground Plane,False,,,13,GRAY,False,True,False,PM,,False,False,32F-PM-1008-08,,1,-73.958652772,40.790883111
3,CHASING,Chasing,Adult,False,False,4,True,False,19,True,,Gray+,19,10142018,False,False,True,32C,3,,,False,False,POINT (-73.9613862251332 40.791282169715),Above Ground,False,,,13,GRAY,False,False,False,AM,,False,False,32C-AM-1014-03,,1,-73.961386225,40.791282170
FALSE,FORAGING,Foraging,,False,False,4,False,False,19,False,,Gray+,19,10142018,False,True,True,11B,4,,,False,False,POINT (-73.9746133058077 40.776064655410906),Ground Plane,False,jumping,,13,GRAY,False,False,False,PM,,False,False,11B-PM-1014-04,,1,-73.974613306,40.776064655
FALSE,RUNNING,Running,Adult,False,False,4,False,True,19,False,,Cinnamon+Gray,19,10072018,False,False,False,22H,4,,Gray,False,False,POINT (-73.9623922773932 40.7814944428327),Ground Plane,False,,,13,CINNAMON,False,True,False,PM,,False,False,22H-PM-1007-04,,1,-73.962392277,40.781494443
FALSE,INDIFFERENT,Indifferent,Adult,False,False,4,False,False,19,False,,"Gray+Cinnamon, White",19,10062018,False,False,True,02H,3,,"Cinnamon, White",True,False,POINT (-73.9731457102903 40.7660255393205),Ground Plane,False,,,13,GRAY,False,True,False,AM,,False,False,2H-AM-1006-03,,1,-73.973145710,40.766025539
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Gray+Cinnamon,19,10202018,True,True,True,06H,3,,Cinnamon,False,False,POINT (-73.9715466850324 40.7695584933538),Ground Plane,False,,runs from (kids kicking the fence),13,GRAY,False,False,True,PM,,False,False,6H-PM-1020-03,,1,-73.971546685,40.769558493
